event_id,user_id,movie_id,date_id,device_type,watch_minutes,completion_pct,is_completed,rating_given
103260,84,177,20231216,Smart TV,21.8,22.0,0,
103261,859,571,20240825,Web Browser,21.2,44.2,0,3.0
103262,2167,131,20240205,Web Browser,7.9,7.3,0,5.0
103263,665,471,20241220,Mobile,30.7,65.4,0,
103264,1837,303,20241104,Mobile,124.0,85.0,0,2.0
103265,2606,318,20241213,Mobile,30.3,61.8,0,1.0
103266,1003,554,20241124,Tablet,48.6,39.8,0,3.0
103267,96,266,20240827,Smart TV,53.0,45.7,0,
103268,2099,262,20240309,Web Browser,107.8,69.1,0,1.0
103269,84,62,20240810,Smart TV,64.2,61.2,0,3.0
103270,2499,491,20231029,Mobile,6.1,29.0,0,2.0
103271,1976,570,20240601,Web Browser,152.6,86.2,0,
103272,2002,122,20241125,Smart TV,7.2,25.6,0,1.0
103273,670,431,20241013,Web Browser,26.0,99.9,1,1.0
103274,2568,442,20240223,Gaming Console,91.9,65.6,0,3.0
103275,2701,64,20240205,Smart TV,9.4,10.3,0,1.0
103276,450,383,20241213,Mobile,66.8,62.4,0,5.0
103277,943,540,20230609,Smart TV,28.4,74.7,0,5.0
103278,667,363,20241023,Laptop,94.7,72.8,0,
103279,700,7,20230921,Laptop,75.1,62.0,0,5.0
103280,2359,575,20241110,Smart TV,21.4,93.1,1,3.0
103281,1725,338,20240812,Mobile,23.6,65.7,0,5.0
103282,1683,361,20240710,Laptop,53.0,50.5,0,
103283,1281,399,20241108,Mobile,13.8,27.6,0,5.0
103284,1571,543,20240731,Smart TV,15.4,30.8,0,4.0
103285,1174,587,20240624,Mobile,116.6,94.1,1,
103286,2913,328,20241008,Smart TV,24.0,23.3,0,4.0
103287,2980,279,20240618,Smart TV,11.2,37.4,0,3.0
103288,2522,562,20230829,Laptop,15.5,9.5,0,
103289,469,457,20240922,Gaming Console,37.9,74.3,0,4.0
103290,600,215,20240918,Mobile,61.7,42.9,0,5.0
103291,272,76,20241118,Smart TV,51.1,92.9,1,3.0
103292,2470,220,20241030,Smart TV,55.9,37.8,0,4.0
103293,655,383,20240607,Smart TV,89.7,83.8,0,
103294,2199,421,20241207,Gaming Console,13.2,60.0,0,3.0
103295,1810,480,20241230,Smart TV,113.5,66.0,0,
103296,567,309,20241113,Laptop,24.6,72.4,0,3.0
103297,859,468,20240803,Tablet,58.3,37.8,0,1.0
103298,1356,572,20240730,Mobile,30.3,58.3,0,5.0
103299,1990,535,20241014,Gaming Console,95.5,63.7,0,5.0
103300,786,434,20240920,Gaming Console,37.2,71.6,0,
103301,2696,84,20240825,Gaming Console,24.5,57.0,0,
103302,453,191,20240211,Smart TV,97.3,73.1,0,3.0
103303,1492,76,20241114,Mobile,21.5,39.1,0,
103304,1170,369,20241110,Mobile,27.7,86.7,0,5.0
103305,1544,85,20241223,Smart TV,138.7,81.1,0,5.0
103306,2778,295,20240704,Gaming Console,116.2,92.2,1,1.0
103307,1414,351,20241114,Laptop,41.6,47.8,0,5.0
103308,606,82,20231007,Smart TV,15.9,75.7,0,5.0
103309,267,243,20231224,Laptop,44.5,38.3,0,4.0
103310,2938,151,20241123,Smart TV,70.7,63.1,0,1.0
103311,328,418,20240429,Smart TV,69.4,58.8,0,5.0
103312,2257,2,20241020,Mobile,14.9,17.1,0,
103313,1693,556,20240705,Mobile,82.9,52.1,0,3.0
103314,686,124,20240710,Smart TV,40.0,50.0,0,3.0
103315,487,68,20240925,Laptop,75.8,64.3,0,3.0
103316,300,65,20231206,Laptop,13.8,25.2,0,3.0
103317,51,299,20241020,Web Browser,80.5,73.8,0,5.0
103318,944,322,20241219,Smart TV,36.6,27.1,0,
103319,226,547,20241221,Laptop,6.2,11.4,0,3.0
103320,1315,2,20240915,Mobile,30.4,34.9,0,
103321,600,392,20230601,Mobile,34.0,42.5,0,4.0
103322,2141,577,20241023,Web Browser,128.3,78.2,0,1.0
103323,2007,317,20230528,Tablet,101.7,93.3,1,2.0
103324,398,337,20240605,Laptop,102.1,62.6,0,2.0
103325,2830,277,20240126,Smart TV,51.3,30.7,0,
103326,847,354,20240505,Gaming Console,123.8,69.2,0,
103327,1946,134,20240908,Smart TV,58.6,53.7,0,5.0
103328,2152,499,20240914,Gaming Console,59.0,60.8,0,4.0
103329,1950,9,20240527,Smart TV,31.7,38.2,0,4.0
103330,2314,106,20240920,Mobile,62.4,56.2,0,1.0
103331,1079,555,20240805,Smart TV,89.6,68.4,0,
103332,1677,300,20240818,Mobile,19.9,68.6,0,5.0
103333,1092,244,20240626,Mobile,132.8,73.8,0,
103334,2468,364,20240726,Smart TV,43.8,84.2,0,5.0
103335,1547,376,20240130,Smart TV,116.1,70.0,0,
103336,552,265,20231001,Smart TV,103.5,75.5,0,
103337,1660,292,20240902,Smart TV,35.8,74.6,0,5.0
103338,190,401,20231229,Gaming Console,3.1,9.9,0,5.0
103339,614,583,20240806,Smart TV,6.2,14.1,0,1.0
103340,2529,245,20240926,Smart TV,37.8,27.2,0,1.0
103341,1397,283,20240322,Tablet,90.9,61.4,0,
103342,318,431,20240930,Smart TV,22.8,87.7,0,
103343,2770,272,20240405,Laptop,112.6,70.4,0,
103344,2627,250,20230627,Gaming Console,102.5,73.8,0,
103345,2723,294,20240612,Tablet,115.7,79.2,0,
103346,1479,157,20241012,Smart TV,37.8,27.8,0,
103347,1324,369,20241224,Smart TV,25.4,79.3,0,5.0
103348,2686,540,20241224,Tablet,27.8,73.0,0,
103349,1,251,20241207,Gaming Console,60.7,36.6,0,2.0
103350,90,493,20240926,Gaming Console,18.0,90.2,1,2.0
103351,937,92,20241128,Smart TV,24.7,66.7,0,3.0
103352,2890,544,20241110,Tablet,120.3,72.1,0,5.0
103353,2963,237,20231031,Smart TV,151.3,86.5,0,3.0
103354,1374,446,20241118,Smart TV,27.7,19.7,0,1.0
103355,2097,114,20240605,Smart TV,33.6,23.0,0,
103356,2359,397,20240926,Laptop,77.0,47.5,0,5.0
103357,1640,21,20241106,Mobile,62.9,49.9,0,2.0
103358,1252,143,20241002,Laptop,34.5,36.3,0,2.0
103359,288,369,20241213,Web Browser,5.8,18.2,0,4.0
103360,541,247,20240409,Smart TV,31.5,54.3,0,
103361,1063,240,20230729,Smart TV,48.5,43.7,0,1.0
103362,756,582,20241203,Laptop,59.4,54.5,0,
103363,2576,2,20230521,Mobile,77.1,88.7,0,3.0
103364,2816,63,20241216,Gaming Console,4.8,15.4,0,2.0
103365,303,535,20241125,Mobile,109.2,72.8,0,
103366,775,455,20240415,Mobile,74.3,65.2,0,
103367,2261,97,20241105,Laptop,12.2,47.0,0,
103368,2297,186,20241218,Laptop,18.3,61.2,0,3.0
103369,1924,14,20241104,Web Browser,24.9,47.9,0,4.0
103370,1798,500,20230731,Mobile,6.1,11.3,0,3.0
103371,2787,60,20240219,Smart TV,106.9,66.8,0,4.0
103372,1081,34,20241022,Smart TV,71.2,52.0,0,
103373,1747,320,20240430,Mobile,72.7,80.8,0,3.0
103374,2520,296,20230802,Laptop,99.9,65.7,0,2.0
103375,1104,124,20240820,Tablet,50.2,62.7,0,
103376,1036,260,20240331,Web Browser,52.6,44.9,0,1.0
103377,542,268,20240805,Mobile,79.5,51.6,0,5.0
103378,805,10,20240922,Laptop,80.4,81.2,0,1.0
103379,2510,574,20241008,Gaming Console,62.1,55.5,0,5.0
103380,290,12,20240930,Mobile,46.4,81.4,0,5.0
103381,1338,62,20231217,Tablet,86.2,82.1,0,3.0
103382,1307,433,20230702,Mobile,12.6,9.2,0,1.0
103383,2639,87,20240204,Mobile,107.9,97.2,1,2.0
103384,2128,118,20240124,Smart TV,109.3,63.6,0,1.0
103385,2224,91,20230831,Mobile,11.9,27.0,0,5.0
103386,2292,466,20240829,Smart TV,15.4,18.1,0,
103387,2325,348,20241012,Smart TV,25.2,63.1,0,4.0
103388,1611,373,20240308,Tablet,81.5,60.4,0,3.0
103389,2838,153,20231007,Smart TV,38.7,75.8,0,4.0
103390,2306,498,20240427,Smart TV,60.2,54.8,0,1.0
103391,778,54,20241104,Web Browser,110.4,66.9,0,
103392,1208,254,20240706,Smart TV,72.3,61.2,0,
103393,2107,391,20241123,Mobile,102.8,72.9,0,
103394,378,371,20231029,Web Browser,76.3,46.8,0,
103395,1233,261,20241226,Tablet,93.5,62.3,0,
103396,2154,234,20240320,Web Browser,15.8,72.0,0,3.0
103397,1721,552,20241209,Mobile,18.6,17.6,0,2.0
103398,1310,93,20231116,Mobile,19.7,42.8,0,1.0
103399,1710,558,20241001,Smart TV,62.7,55.0,0,1.0
103400,1872,106,20240501,Tablet,104.9,94.5,1,
103401,1514,488,20241130,Smart TV,58.3,47.4,0,1.0
103402,1381,212,20240827,Smart TV,12.3,40.8,0,1.0
103403,73,523,20240310,Mobile,34.9,96.9,1,5.0
103404,1374,289,20240406,Mobile,59.9,61.2,0,4.0
103405,274,465,20240830,Smart TV,14.6,26.6,0,
103406,2679,290,20240614,Smart TV,66.8,72.6,0,3.0
103407,1616,419,20240620,Smart TV,113.8,73.4,0,
103408,1159,216,20241105,Smart TV,80.8,49.5,0,
103409,2186,399,20241126,Smart TV,21.8,43.5,0,
103410,558,304,20240717,Web Browser,71.8,71.1,0,3.0
103411,1778,3,20240522,Laptop,79.5,63.6,0,5.0
103412,1356,159,20240116,Smart TV,83.8,69.9,0,
103413,1090,274,20241013,Gaming Console,49.4,49.4,0,5.0
103414,717,363,20240930,Smart TV,97.2,74.8,0,
103415,1901,527,20231203,Mobile,110.0,68.3,0,
103416,2183,293,20230905,Laptop,14.1,9.3,0,3.0
103417,2324,411,20240917,Laptop,41.6,42.9,0,1.0
103418,1605,62,20240804,Laptop,96.7,92.1,1,
103419,403,174,20241025,Laptop,79.5,58.4,0,
103420,2586,240,20240418,Smart TV,76.5,69.0,0,
103421,656,20,20240913,Mobile,52.8,58.7,0,
103422,2805,106,20231004,Tablet,34.7,31.2,0,
103423,793,325,20230929,Laptop,25.7,17.9,0,2.0
103424,1643,94,20240407,Tablet,63.9,64.5,0,1.0
103425,2114,77,20240909,Mobile,49.7,38.3,0,5.0
103426,2577,238,20241205,Smart TV,70.4,78.3,0,5.0
103427,2243,263,20240906,Tablet,66.9,72.0,0,4.0
103428,2780,7,20241019,Smart TV,65.1,53.8,0,5.0
103429,468,351,20240216,Smart TV,56.1,64.5,0,
103430,1162,515,20240823,Web Browser,11.3,32.3,0,
103431,384,233,20230317,Smart TV,64.7,44.0,0,5.0
103432,894,128,20231129,Laptop,24.3,63.9,0,
103433,1204,264,20241227,Smart TV,82.0,75.9,0,3.0
103434,2896,94,20240804,Web Browser,82.3,83.2,0,2.0
103435,1375,110,20240609,Mobile,16.9,51.1,0,4.0
103436,544,571,20240822,Mobile,45.4,94.5,1,5.0
103437,177,84,20240910,Mobile,37.5,87.3,0,5.0
103438,2387,511,20240909,Smart TV,112.0,91.8,1,3.0
103439,1443,359,20240423,Mobile,120.3,67.6,0,
103440,1207,550,20240426,Smart TV,81.8,96.3,1,1.0
103441,1866,579,20230817,Gaming Console,79.4,66.1,0,2.0
103442,1145,22,20240426,Smart TV,37.7,81.9,0,
103443,1139,56,20240708,Smart TV,103.7,90.2,1,
103444,157,573,20241019,Smart TV,17.7,80.5,0,4.0
103445,2224,55,20231006,Smart TV,44.2,40.9,0,4.0
103446,2969,203,20230810,Mobile,81.2,83.7,0,4.0
103447,1621,248,20240712,Gaming Console,22.3,18.3,0,
103448,1139,594,20240605,Mobile,107.9,62.3,0,5.0
103449,326,108,20240808,Web Browser,90.7,68.7,0,4.0
103450,2952,494,20240414,Smart TV,126.9,80.3,0,5.0
103451,1048,582,20240810,Tablet,30.3,27.8,0,2.0
103452,1738,519,20230412,Laptop,60.1,50.5,0,
103453,2843,311,20240505,Smart TV,28.8,25.3,0,5.0
103454,2383,323,20240613,Smart TV,8.3,25.9,0,
103455,750,118,20241224,Tablet,91.0,52.9,0,1.0
103456,953,462,20240919,Mobile,10.2,40.7,0,3.0
103457,169,249,20240828,Smart TV,37.9,92.5,1,3.0
103458,262,204,20240517,Gaming Console,23.1,49.1,0,5.0
103459,2629,238,20240128,Tablet,68.7,76.3,0,1.0
103460,1635,540,20241121,Laptop,23.1,60.7,0,3.0
103461,1947,143,20240513,Laptop,70.2,73.9,0,4.0
103462,1044,48,20230322,Gaming Console,60.3,59.7,0,
103463,2916,523,20240928,Tablet,30.9,85.9,0,4.0
103464,619,434,20231221,Smart TV,14.6,28.0,0,1.0
103465,2114,161,20241027,Tablet,133.6,81.0,0,2.0
103466,1492,226,20241110,Mobile,11.6,30.6,0,5.0
103467,496,355,20240724,Mobile,79.4,67.3,0,1.0
103468,64,127,20240807,Mobile,16.8,49.4,0,2.0
103469,2533,539,20230728,Smart TV,38.5,96.3,1,
103470,778,339,20241211,Mobile,14.7,50.6,0,5.0
103471,1342,369,20241005,Laptop,10.0,31.1,0,4.0
103472,1145,353,20230719,Mobile,121.4,86.7,0,
103473,2924,229,20240718,Smart TV,75.9,90.4,1,4.0
103474,2385,459,20240714,Smart TV,55.3,32.7,0,5.0
103475,2803,187,20240701,Laptop,110.3,69.8,0,1.0
103476,1848,450,20230806,Tablet,13.0,44.8,0,
103477,1298,120,20240804,Smart TV,30.6,92.8,1,1.0
103478,1910,275,20240324,Tablet,100.0,71.4,0,5.0
103479,1163,143,20241113,Mobile,65.5,68.9,0,1.0
103480,1249,524,20241126,Mobile,54.2,62.3,0,
103481,1391,393,20240825,Smart TV,60.8,66.1,0,
103482,93,471,20241221,Tablet,18.3,38.9,0,
103483,2520,56,20240110,Smart TV,112.6,98.0,1,
103484,595,437,20241107,Mobile,27.5,51.9,0,4.0
103485,56,192,20240709,Tablet,127.5,82.3,0,5.0
103486,1300,51,20240403,Mobile,34.0,19.6,0,2.0
103487,816,258,20241019,Laptop,19.4,44.2,0,
103488,1208,527,20240804,Mobile,40.0,24.9,0,5.0
103489,1306,55,20241220,Web Browser,49.3,45.7,0,4.0
103490,2299,45,20241207,Laptop,9.5,31.7,0,1.0
103491,1153,173,20230921,Smart TV,47.8,45.5,0,5.0
103492,523,191,20240914,Gaming Console,79.0,59.4,0,4.0
103493,1455,570,20240316,Web Browser,113.5,64.1,0,
103494,864,321,20230526,Mobile,74.3,69.5,0,
103495,2417,280,20240315,Mobile,2.6,11.7,0,
103496,1269,470,20240202,Laptop,69.6,50.4,0,1.0
103497,2399,475,20240909,Tablet,103.9,75.8,0,5.0
103498,1461,519,20240321,Tablet,13.6,11.4,0,5.0
103499,2095,438,20240803,Smart TV,30.4,89.3,0,
103500,1043,84,20230815,Tablet,36.3,84.5,0,2.0
103501,2873,537,20240420,Smart TV,62.3,49.8,0,
103502,1066,118,20240928,Gaming Console,91.3,53.1,0,4.0
103503,1111,301,20241205,Mobile,31.9,60.2,0,1.0
103504,2565,286,20230622,Smart TV,43.3,26.5,0,
103505,2381,32,20240629,Mobile,35.6,86.9,0,5.0
103506,1393,194,20241029,Laptop,19.0,67.9,0,
103507,1525,380,20240913,Laptop,19.8,89.9,0,4.0
103508,1629,457,20241130,Mobile,27.9,54.7,0,5.0
103509,2660,377,20240802,Smart TV,28.5,89.0,0,
103510,1393,352,20240617,Tablet,62.7,42.3,0,5.0
103511,2725,453,20241130,Smart TV,63.5,58.2,0,3.0
103512,2009,38,20241225,Smart TV,10.7,26.9,0,2.0
103513,313,352,20240722,Tablet,95.2,64.3,0,
103514,1081,350,20241020,Laptop,21.0,60.0,0,
103515,1972,282,20241224,Laptop,144.3,84.4,0,4.0
103516,993,151,20240928,Laptop,47.0,42.0,0,4.0
103517,953,379,20241202,Mobile,109.7,92.1,1,1.0
103518,868,457,20241231,Smart TV,17.2,33.6,0,4.0
103519,1076,367,20241223,Mobile,27.0,17.8,0,5.0
103520,2188,488,20240916,Smart TV,12.7,10.3,0,
103521,2562,120,20240909,Smart TV,4.5,13.5,0,3.0
103522,1642,95,20241216,Smart TV,109.0,69.5,0,2.0
103523,2297,83,20241221,Tablet,98.0,78.4,0,1.0
103524,2237,181,20231213,Gaming Console,22.7,37.9,0,1.0
103525,2979,80,20241117,Web Browser,49.0,87.5,0,5.0
103526,2796,173,20240919,Gaming Console,34.9,33.2,0,4.0
103527,1646,264,20241228,Gaming Console,66.3,61.4,0,
103528,1934,235,20240421,Web Browser,12.9,49.7,0,4.0
103529,1452,40,20240406,Smart TV,15.7,68.1,0,3.0
103530,1290,482,20240419,Tablet,31.9,62.6,0,2.0
103531,2727,166,20240107,Web Browser,119.9,78.9,0,4.0
103532,110,497,20230909,Gaming Console,79.5,63.1,0,4.0
103533,746,175,20241231,Tablet,65.2,51.7,0,5.0
103534,2073,538,20241006,Web Browser,113.3,69.1,0,
103535,2684,263,20240510,Web Browser,62.7,67.5,0,
103536,1553,555,20241022,Mobile,107.9,82.3,0,2.0
103537,662,27,20241214,Smart TV,46.8,45.4,0,2.0
103538,2790,230,20240926,Tablet,21.0,80.7,0,1.0
103539,1853,470,20240708,Laptop,19.9,14.4,0,5.0
103540,786,34,20240813,Laptop,101.2,73.8,0,
103541,2173,484,20241224,Laptop,76.1,80.9,0,5.0
103542,552,539,20230814,Mobile,27.1,67.7,0,5.0
103543,1915,244,20230612,Smart TV,178.6,99.2,1,4.0
103544,426,128,20240421,Mobile,29.7,78.3,0,
103545,1233,314,20241117,Mobile,6.7,21.7,0,
103546,72,246,20241215,Tablet,147.0,86.5,0,
103547,1165,271,20241217,Web Browser,5.6,26.8,0,5.0
103548,1590,505,20241027,Mobile,51.9,94.3,1,
103549,490,392,20240801,Tablet,13.2,16.5,0,5.0
103550,2507,404,20230731,Laptop,86.5,54.0,0,5.0
103551,1206,6,20241213,Mobile,56.9,63.9,0,
103552,491,505,20240813,Mobile,38.7,70.3,0,
103553,2144,129,20241019,Laptop,12.6,21.3,0,2.0
103554,725,177,20240210,Mobile,7.7,7.8,0,5.0
103555,877,68,20241022,Tablet,52.5,44.5,0,2.0
103556,2435,81,20241130,Mobile,19.0,32.2,0,4.0
103557,1715,262,20240229,Mobile,117.3,75.2,0,4.0
103558,2135,236,20241226,Mobile,53.4,43.4,0,5.0
103559,454,126,20241229,Tablet,40.2,82.1,0,2.0
103560,1862,12,20240707,Laptop,17.6,30.9,0,3.0
103561,2622,155,20240223,Gaming Console,141.4,82.7,0,1.0
103562,2923,41,20241223,Laptop,18.2,58.6,0,5.0
103563,875,22,20240912,Mobile,24.0,52.3,0,
103564,270,206,20240509,Smart TV,159.0,89.3,0,2.0
103565,2017,370,20241214,Mobile,24.1,65.1,0,2.0
103566,920,386,20241004,Smart TV,39.8,88.4,0,
103567,1305,219,20240911,Tablet,113.3,76.6,0,4.0
103568,2768,593,20240924,Laptop,50.2,47.3,0,3.0
103569,2536,546,20241027,Laptop,5.8,10.3,0,3.0
103570,2714,232,20241029,Web Browser,51.3,32.3,0,5.0
103571,207,70,20240511,Mobile,37.6,32.1,0,4.0
103572,1168,103,20240302,Mobile,31.2,91.8,1,
103573,1415,554,20241015,Mobile,79.7,65.3,0,
103574,2062,299,20240928,Mobile,22.3,20.5,0,4.0
103575,2979,553,20240115,Smart TV,16.4,60.7,0,
103576,1392,93,20240411,Mobile,40.3,87.7,0,2.0
103577,2115,505,20241111,Gaming Console,19.8,36.1,0,1.0
103578,619,63,20231001,Smart TV,23.8,76.8,0,1.0
103579,493,425,20240811,Mobile,85.6,62.5,0,
103580,2611,477,20240806,Web Browser,5.6,14.0,0,5.0
103581,367,466,20241130,Smart TV,66.8,78.6,0,5.0
103582,584,391,20241126,Smart TV,112.0,79.4,0,
103583,2463,400,20241217,Tablet,13.9,36.5,0,5.0
103584,517,329,20241212,Laptop,38.7,75.8,0,
103585,1143,301,20240909,Tablet,32.2,60.8,0,5.0
103586,1991,10,20241111,Smart TV,62.2,62.8,0,3.0
103587,2725,483,20240517,Gaming Console,104.7,83.1,0,
103588,239,181,20240620,Smart TV,48.7,81.1,0,
103589,2547,182,20231104,Web Browser,14.8,37.0,0,4.0
103590,1652,480,20241126,Mobile,169.3,98.4,1,5.0
103591,2883,71,20241201,Tablet,31.0,64.6,0,5.0
103592,846,95,20241008,Gaming Console,98.6,62.8,0,4.0
103593,1848,155,20230905,Web Browser,36.3,21.3,0,
103594,146,384,20241018,Mobile,72.2,56.4,0,5.0
103595,626,162,20240522,Mobile,121.7,70.3,0,5.0
103596,2405,188,20241218,Mobile,160.3,92.7,1,4.0
103597,2225,547,20231031,Smart TV,18.2,33.6,0,1.0
103598,1691,451,20241018,Smart TV,22.1,55.3,0,1.0
103599,2875,153,20240820,Smart TV,17.7,34.8,0,
103600,524,70,20241224,Gaming Console,37.0,31.6,0,2.0
103601,1121,316,20241203,Mobile,6.0,25.0,0,
103602,2184,109,20241106,Mobile,23.4,58.6,0,
103603,2445,413,20241030,Tablet,134.2,84.9,0,
103604,2198,132,20241225,Mobile,50.1,52.1,0,2.0
103605,998,34,20240907,Gaming Console,67.1,49.0,0,5.0
103606,485,82,20241207,Smart TV,12.8,60.8,0,5.0
103607,1276,198,20240925,Smart TV,57.6,54.3,0,4.0
103608,1458,468,20241222,Laptop,134.2,87.2,0,
103609,597,550,20241214,Gaming Console,52.8,62.1,0,5.0
103610,2384,61,20240506,Mobile,26.8,76.5,0,
103611,734,351,20240828,Web Browser,82.4,94.7,1,2.0
103612,581,254,20241118,Web Browser,13.2,11.2,0,3.0
103613,446,21,20241107,Smart TV,56.9,45.2,0,
103614,2480,515,20240613,Smart TV,9.5,27.1,0,1.0
103615,1050,91,20240318,Laptop,15.8,35.8,0,4.0
103616,2879,9,20241103,Smart TV,18.0,21.7,0,
103617,2810,382,20240919,Smart TV,25.6,85.4,0,
103618,1748,387,20240904,Web Browser,47.9,50.4,0,
103619,2542,79,20231104,Smart TV,25.9,43.2,0,2.0
103620,2116,80,20240823,Laptop,21.6,38.6,0,
103621,532,339,20240219,Smart TV,18.7,64.4,0,4.0
103622,2421,372,20241229,Mobile,10.4,8.4,0,3.0
103623,1612,481,20241231,Smart TV,19.3,37.8,0,
103624,1159,399,20241130,Tablet,26.1,52.2,0,1.0
103625,1100,355,20240918,Tablet,107.3,91.0,1,4.0
103626,920,418,20240919,Mobile,77.6,65.8,0,
103627,2642,208,20230503,Smart TV,81.9,84.4,0,3.0
103628,2828,288,20240122,Gaming Console,12.8,47.6,0,4.0
103629,107,124,20240822,Web Browser,37.0,46.3,0,5.0
103630,2458,170,20240809,Web Browser,17.6,17.0,0,2.0
103631,771,376,20241127,Smart TV,141.1,85.0,0,5.0
103632,2321,4,20240323,Mobile,66.8,75.1,0,
103633,2334,292,20241231,Mobile,42.3,88.1,0,4.0
103634,1370,148,20241001,Smart TV,18.1,46.3,0,
103635,1523,243,20241012,Tablet,102.9,88.7,0,5.0
103636,1157,362,20240315,Mobile,26.6,32.5,0,
103637,2139,124,20241214,Mobile,27.3,34.2,0,
103638,53,221,20240317,Mobile,51.9,64.9,0,3.0
103639,536,129,20240809,Smart TV,35.3,59.9,0,1.0
103640,2497,191,20240315,Gaming Console,82.9,62.3,0,
103641,2794,23,20240611,Web Browser,44.3,82.0,0,3.0
103642,1935,31,20241226,Smart TV,12.4,27.6,0,4.0
103643,2144,74,20231223,Mobile,91.5,64.4,0,1.0
103644,2349,355,20231215,Mobile,107.0,90.7,1,
103645,2710,33,20241216,Web Browser,10.4,6.0,0,4.0
103646,1573,98,20240505,Laptop,96.4,75.3,0,
103647,1453,431,20241204,Smart TV,15.7,60.5,0,1.0
103648,777,298,20230518,Mobile,19.2,19.6,0,
103649,1722,439,20241111,Smart TV,74.7,74.0,0,
103650,1952,94,20241120,Smart TV,65.6,66.2,0,
103651,686,71,20240812,Mobile,39.6,82.6,0,2.0
103652,1547,5,20240726,Laptop,70.1,66.1,0,
103653,352,21,20231230,Tablet,54.5,43.2,0,5.0
103654,963,521,20241020,Gaming Console,20.3,19.4,0,
103655,1573,88,20240221,Smart TV,130.5,88.8,0,
103656,1089,559,20241222,Smart TV,91.0,68.9,0,1.0
103657,1527,494,20241020,Laptop,86.3,54.6,0,5.0
103658,2028,57,20240922,Mobile,141.0,78.8,0,3.0
103659,1640,367,20240925,Laptop,75.6,49.7,0,4.0
103660,1796,482,20240406,Mobile,2.7,5.2,0,1.0
103662,1593,161,20241222,Mobile,119.8,72.6,0,5.0
103663,16,364,20241124,Smart TV,42.0,80.8,0,
103664,1497,514,20241115,Gaming Console,15.4,64.0,0,5.0
103665,2420,123,20240920,Laptop,98.3,81.9,0,
103666,1390,235,20240416,Smart TV,13.4,51.7,0,4.0
103667,2324,436,20240808,Smart TV,71.2,40.7,0,3.0
103668,1334,318,20240604,Tablet,23.1,47.2,0,3.0
103669,2871,595,20230914,Mobile,92.6,73.5,0,
103670,2279,516,20241206,Tablet,116.3,81.4,0,2.0
103671,293,517,20230428,Mobile,140.3,91.7,1,5.0
103672,676,374,20240413,Mobile,23.2,39.2,0,
103673,2481,378,20240718,Tablet,135.9,88.8,0,3.0
103674,1052,377,20241016,Laptop,9.8,30.7,0,3.0
103675,1065,287,20240430,Mobile,15.8,54.5,0,2.0
103676,1555,480,20240620,Laptop,128.6,74.8,0,5.0
103677,648,285,20240803,Smart TV,81.0,95.3,1,5.0
103678,2445,424,20241215,Smart TV,20.8,49.6,0,5.0
103679,1229,435,20230807,Mobile,31.3,31.9,0,5.0
103680,580,250,20241205,Mobile,110.7,79.7,0,1.0
103681,2502,384,20240313,Smart TV,37.9,29.6,0,
103682,2755,36,20240524,Tablet,97.7,67.4,0,
103683,1639,93,20240622,Smart TV,30.4,66.0,0,
103684,2454,545,20241231,Laptop,29.4,32.3,0,5.0
103685,2031,251,20240410,Laptop,86.9,52.4,0,5.0
103686,1802,518,20240515,Mobile,31.0,62.1,0,5.0
103687,2940,270,20241222,Web Browser,59.8,37.6,0,
103688,2693,293,20241207,Web Browser,71.8,47.2,0,4.0
103689,145,112,20241219,Tablet,51.7,34.2,0,
103690,1283,159,20241209,Smart TV,48.7,40.6,0,4.0
103691,320,493,20241225,Mobile,7.4,36.8,0,1.0
103692,2984,268,20241020,Tablet,97.6,63.4,0,3.0
103693,2907,76,20230706,Mobile,45.3,82.3,0,4.0
103694,1293,550,20231223,Mobile,24.1,28.3,0,
103695,1871,524,20241013,Gaming Console,71.3,81.9,0,
103696,1459,485,20240926,Smart TV,32.9,59.9,0,5.0
103697,1174,414,20241114,Tablet,28.6,18.7,0,
103698,1492,479,20241105,Mobile,92.5,53.2,0,3.0
103699,920,300,20241019,Smart TV,14.1,48.7,0,
103700,2209,367,20240601,Laptop,140.2,92.2,1,4.0
103701,4,569,20240601,Laptop,31.6,29.0,0,1.0
103702,72,174,20240707,Gaming Console,64.1,47.2,0,3.0
103703,368,480,20240616,Web Browser,93.7,54.5,0,4.0
103704,300,482,20240417,Gaming Console,28.3,55.4,0,
103705,2254,24,20241029,Smart TV,72.3,46.9,0,4.0
103706,1236,489,20240312,Laptop,17.6,46.3,0,3.0
103707,311,30,20240121,Laptop,19.8,70.7,0,3.0
103708,1188,317,20241208,Tablet,56.4,51.7,0,3.0
103709,111,521,20241008,Smart TV,86.5,82.3,0,5.0
103710,1514,423,20230522,Gaming Console,29.4,65.3,0,3.0
103711,1439,578,20241109,Smart TV,10.5,9.5,0,
103712,632,121,20241109,Smart TV,33.8,24.3,0,4.0
103713,2405,117,20241231,Mobile,23.6,52.4,0,
103714,1258,334,20240817,Mobile,35.7,22.6,0,
103715,2125,154,20241123,Tablet,140.8,94.5,1,3.0
103716,1867,325,20240218,Tablet,110.6,76.8,0,1.0
103717,1715,219,20240424,Smart TV,77.4,52.3,0,4.0
103718,1255,202,20241207,Mobile,13.1,37.6,0,
103719,59,267,20241221,Laptop,101.3,72.9,0,4.0
103720,1900,359,20231229,Mobile,124.4,69.9,0,
